region_code,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9
123543,0.14,0.0,0.008,0.019,0.796,0.034,0.0,0.004,0.0,0.592,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.981,0.015,0.0
123544,0.032,0.0,0.003,0.019,0.927,0.013,0.003,0.003,0.0,0.169,0.821,0.003,0.003,0.003,0.0,0.003,0.0,0.006,0.265,0.022,0.006,0.0,0.687,0.01,0.0
123546,0.496,0.0,0.035,0.018,0.088,0.062,0.0,0.212,0.088,0.301,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.106,0.177,0.0,0.619,0.0,0.0
123547,0.072,0.0,0.0,0.018,0.719,0.096,0.096,0.0,0.0,0.826,0.162,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.754,0.0,0.0
123548,0.13,0.0,0.0,0.0,0.818,0.048,0.0,0.005,0.0,0.394,0.592,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.011,0.007,0.0,0.007,0.97,0.005,0.0
123549,0.148,0.0,0.0,0.007,0.845,0.0,0.0,0.0,0.0,0.415,0.57,0.007,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.993,0.0,0.0
123550,0.075,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.4,0.55,0.031,0.019,0.0,0.0,0.0,0.0,0.0,0.019,0.006,0.0,0.012,0.962,0.0,0.0
123551,0.11,0.004,0.013,0.026,0.824,0.013,0.004,0.0,0.004,0.3,0.687,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.991,0.004,0.0
123553,0.031,0.0,0.0,0.021,0.943,0.005,0.0,0.0,0.0,0.451,0.544,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.492,0.0,0.0,0.0,0.508,0.0,0.0
123554,0.098,0.002,0.0,0.011,0.787,0.1,0.0,0.002,0.0,0.342,0.644,0.004,0.0,0.009,0.0,0.0,0.0,0.0,0.264,0.016,0.004,0.0,0.716,0.0,0.0
123556,0.014,0.0,0.0,0.017,0.969,0.0,0.0,0.0,0.0,0.422,0.571,0.005,0.0,0.002,0.0,0.0,0.0,0.0,0.019,0.0,0.002,0.0,0.959,0.019,0.0
123557,0.046,0.0,0.041,0.015,0.837,0.058,0.0,0.002,0.0,0.248,0.742,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.968,0.01,0.0
123558,0.066,0.0,0.125,0.044,0.61,0.154,0.0,0.0,0.0,0.574,0.426,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.199,0.338,0.0,0.0,0.456,0.0,0.0
123559,0.056,0.0,0.006,0.0,0.926,0.006,0.0,0.006,0.0,0.185,0.802,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.043,0.0,0.0,0.704,0.0,0.0
123560,0.082,0.0,0.0,0.032,0.741,0.124,0.007,0.011,0.004,0.351,0.567,0.018,0.004,0.06,0.0,0.0,0.0,0.0,0.011,0.004,0.0,0.0,0.961,0.025,0.0
123562,0.006,0.0,0.08,0.003,0.901,0.01,0.0,0.0,0.0,0.833,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.003,0.0,0.853,0.135,0.0
123563,0.017,0.0,0.021,0.012,0.945,0.0,0.0,0.005,0.0,0.616,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.002,0.0,0.0,0.884,0.062,0.0
123564,0.153,0.0,0.0,0.014,0.819,0.007,0.0,0.007,0.0,0.299,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.25,0.118,0.0,0.389,0.042,0.0
123565,0.078,0.0,0.004,0.014,0.896,0.007,0.001,0.0,0.0,0.446,0.552,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.011,0.018,0.007,0.001,0.944,0.011,0.0
123566,0.092,0.0,0.013,0.033,0.85,0.013,0.0,0.0,0.0,0.052,0.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.954,0.0,0.0
123567,0.009,0.0,0.0,0.146,0.827,0.018,0.0,0.0,0.0,0.465,0.535,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.022,0.0
123568,0.022,0.0,0.012,0.012,0.947,0.006,0.0,0.0,0.002,0.333,0.665,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.002,0.0,0.0,0.721,0.018,0.0
123572,0.022,0.0,0.0,0.016,0.962,0.0,0.0,0.0,0.0,0.005,0.978,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.065,0.005,0.0,0.925,0.0,0.0
123573,0.134,0.005,0.005,0.036,0.817,0.003,0.0,0.0,0.0,0.186,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.031,0.044,0.018,0.003,0.892,0.01,0.0
123575,0.106,0.002,0.002,0.015,0.865,0.004,0.004,0.0,0.002,0.321,0.675,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.002,0.012,0.0,0.885,0.046,0.0
123576,0.163,0.0,0.0,0.047,0.767,0.023,0.0,0.0,0.0,0.27,0.726,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0
123577,0.068,0.0,0.003,0.024,0.884,0.016,0.0,0.005,0.0,0.312,0.688,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.013,0.003,0.003,0.001,0.951,0.029,0.0
163032,0.473,0.0,0.022,0.0,0.168,0.293,0.011,0.033,0.0,0.603,0.315,0.011,0.071,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.125,0.462,0.304,0.005,0.0
162519,0.147,0.005,0.01,0.026,0.034,0.594,0.0,0.185,0.0,0.341,0.656,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.005,0.002,0.007,0.442,0.541,0.002,0.0
162520,0.062,0.0,0.224,0.004,0.002,0.308,0.0,0.398,0.004,0.062,0.937,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.002,0.401,0.581,0.0,0.002
162521,0.186,0.0,0.011,0.019,0.153,0.572,0.0,0.058,0.0,0.367,0.631,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.114,0.028,0.026,0.231,0.579,0.015,0.004
162523,0.038,0.0,0.025,0.0,0.0,0.418,0.0,0.519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0.291,0.0,0.0
162525,0.132,0.0,0.0,0.011,0.0,0.714,0.0,0.143,0.0,0.451,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.615,0.011,0.0
162527,0.152,0.0,0.003,0.03,0.018,0.568,0.0,0.228,0.0,0.28,0.708,0.0,0.0,0.0,0.012,0.0,0.003,0.0,0.043,0.018,0.006,0.295,0.635,0.0,0.0
162528,0.179,0.0,0.0,0.039,0.0,0.536,0.0,0.242,0.005,0.227,0.768,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.188,0.0,0.271,0.464,0.005,0.0
162529,0.323,0.004,0.0,0.014,0.0,0.487,0.0,0.168,0.004,0.219,0.771,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.025,0.054,0.172,0.649,0.011,0.0
162531,0.159,0.0,0.01,0.009,0.064,0.504,0.002,0.251,0.0,0.172,0.827,0.0,0.0,0.002,0.0,0.137,0.002,0.0,0.017,0.01,0.005,0.248,0.577,0.003,0.0
162532,0.487,0.0,0.0,0.019,0.003,0.474,0.0,0.016,0.0,0.234,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.016,0.075,0.893,0.01,0.0
162535,0.222,0.006,0.003,0.013,0.004,0.592,0.009,0.15,0.0,0.207,0.788,0.001,0.001,0.001,0.002,0.0,0.001,0.001,0.293,0.031,0.036,0.215,0.422,0.001,0.0
162537,0.078,0.0,0.053,0.041,0.061,0.535,0.012,0.22,0.0,0.265,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.653,0.012,0.0
162538,0.43,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.01,0.38,0.57,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.01,0.21,0.72,0.0,0.0
162541,0.222,0.0,0.0,0.004,0.0,0.493,0.004,0.276,0.0,0.244,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.004,0.578,0.396,0.0,0.0
162543,0.24,0.005,0.0,0.011,0.011,0.514,0.0,0.219,0.0,0.191,0.809,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.016,0.016,0.557,0.399,0.0,0.0
162544,0.061,0.0,0.0,0.01,0.0,0.776,0.0,0.153,0.0,0.306,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.408,0.0,0.0
162545,0.046,0.0,0.0,0.023,0.04,0.638,0.0,0.253,0.0,0.201,0.776,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.063,0.04,0.316,0.437,0.006,0.029
162546,0.071,0.003,0.041,0.007,0.007,0.565,0.014,0.289,0.003,0.122,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.02,0.01,0.442,0.418,0.102,0.0
162547,0.048,0.0,0.019,0.056,0.059,0.46,0.054,0.295,0.008,0.172,0.818,0.002,0.0,0.008,0.0,0.006,0.013,0.002,0.033,0.044,0.008,0.232,0.655,0.002,0.004
162548,0.042,0.0,0.547,0.032,0.0,0.0,0.0,0.379,0.0,0.189,0.8,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.105,0.716,0.095,0.0
162551,0.038,0.0,0.0,0.057,0.019,0.544,0.0,0.342,0.0,0.177,0.823,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.057,0.0,0.0,0.392,0.5,0.006,0.006
162552,0.039,0.0,0.004,0.013,0.026,0.386,0.004,0.528,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.0,0.009,0.086,0.863,0.03,0.0
162553,0.118,0.0,0.075,0.017,0.017,0.41,0.0,0.361,0.0,0.185,0.815,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.231,0.017,0.009,0.017,0.72,0.0,0.0
162554,0.02,0.0,0.003,0.009,0.006,0.615,0.009,0.339,0.0,0.172,0.819,0.006,0.003,0.0,0.0,0.0,0.003,0.0,0.126,0.017,0.0,0.546,0.307,0.0,0.0
162556,0.265,0.006,0.0,0.015,0.017,0.61,0.0,0.087,0.0,0.331,0.642,0.003,0.02,0.003,0.0,0.003,0.015,0.003,0.032,0.241,0.009,0.331,0.343,0.015,0.009
162557,0.39,0.0,0.0,0.01,0.0,0.6,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.01,0.16,0.14,0.01,0.0,0.0
162559,0.334,0.002,0.043,0.048,0.009,0.451,0.0,0.112,0.002,0.257,0.697,0.005,0.005,0.0,0.036,0.002,0.009,0.0,0.029,0.0,0.027,0.271,0.656,0.0,0.007
162561,0.316,0.0,0.0,0.015,0.037,0.581,0.0,0.029,0.022,0.309,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.015,0.0,0.103,0.75,0.0,0.0
162562,0.054,0.005,0.266,0.027,0.016,0.212,0.125,0.293,0.0,0.125,0.766,0.038,0.071,0.0,0.0,0.005,0.0,0.011,0.0,0.011,0.054,0.364,0.549,0.005,0.0
162564,0.024,0.0,0.004,0.032,0.004,0.597,0.0,0.34,0.0,0.194,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.028,0.929,0.0,0.0
162565,0.02,0.0,0.0,0.008,0.075,0.767,0.004,0.123,0.004,0.561,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.004,0.107,0.842,0.0,0.0
162566,0.219,0.01,0.076,0.0,0.057,0.576,0.019,0.043,0.0,0.162,0.833,0.005,0.0,0.0,0.0,0.024,0.0,0.0,0.019,0.005,0.014,0.271,0.667,0.0,0.0
162567,0.218,0.003,0.186,0.031,0.056,0.393,0.0,0.105,0.008,0.189,0.797,0.014,0.0,0.0,0.0,0.003,0.0,0.0,0.042,0.02,0.008,0.138,0.771,0.017,0.0
162568,0.113,0.0,0.149,0.0,0.003,0.535,0.005,0.195,0.0,0.414,0.555,0.003,0.023,0.0,0.005,0.0,0.003,0.0,0.005,0.015,0.013,0.08,0.884,0.0,0.0
162569,0.052,0.009,0.006,0.031,0.064,0.629,0.0,0.209,0.0,0.433,0.558,0.006,0.0,0.0,0.003,0.0,0.0,0.0,0.23,0.025,0.028,0.104,0.607,0.003,0.003
162570,0.0,0.0,0.0,0.007,0.022,0.547,0.0,0.423,0.0,0.292,0.701,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.022,0.051,0.066,0.796,0.0,0.0
162574,0.132,0.0,0.023,0.037,0.146,0.616,0.0,0.041,0.005,0.498,0.502,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.228,0.128,0.0,0.301,0.224,0.114,0.0
162575,0.136,0.018,0.007,0.041,0.187,0.497,0.005,0.1,0.01,0.204,0.791,0.001,0.001,0.001,0.003,0.0,0.002,0.002,0.083,0.022,0.014,0.129,0.738,0.011,0.0
162576,0.071,0.002,0.028,0.0,0.163,0.408,0.002,0.311,0.014,0.045,0.943,0.002,0.0,0.009,0.0,0.002,0.0,0.0,0.017,0.002,0.002,0.092,0.866,0.019,0.0
162578,0.276,0.0,0.007,0.0,0.09,0.575,0.007,0.047,0.0,0.08,0.88,0.04,0.0,0.0,0.0,0.003,0.0,0.0,0.033,0.013,0.003,0.086,0.86,0.0,0.0
162579,0.248,0.0,0.003,0.039,0.048,0.437,0.068,0.158,0.0,0.045,0.949,0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.006,0.01,0.013,0.003,0.955,0.006,0.0
162581,0.149,0.0,0.213,0.023,0.005,0.281,0.084,0.241,0.005,0.251,0.747,0.0,0.0,0.003,0.0,0.005,0.003,0.005,0.071,0.003,0.03,0.058,0.772,0.053,0.0
162583,0.067,0.0,0.007,0.007,0.336,0.0,0.02,0.557,0.007,0.141,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.047,0.0,0.893,0.027,0.0
162584,0.397,0.0,0.023,0.015,0.13,0.321,0.008,0.103,0.004,0.265,0.726,0.006,0.004,0.0,0.0,0.0,0.013,0.008,0.1,0.038,0.009,0.162,0.628,0.038,0.006
162585,0.226,0.014,0.036,0.018,0.215,0.168,0.014,0.301,0.007,0.097,0.882,0.014,0.0,0.007,0.0,0.004,0.0,0.0,0.323,0.0,0.011,0.011,0.649,0.004,0.0
162586,0.061,0.0,0.0,0.009,0.061,0.333,0.009,0.526,0.0,0.114,0.868,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.965,0.0,0.0
162588,0.125,0.006,0.065,0.026,0.087,0.538,0.004,0.143,0.006,0.516,0.484,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.202,0.006,0.002,0.012,0.754,0.02,0.0
162590,0.201,0.0,0.014,0.024,0.045,0.377,0.003,0.336,0.0,0.076,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.01,0.024,0.844,0.055,0.0
162596,0.018,0.009,0.036,0.009,0.336,0.309,0.027,0.255,0.0,0.1,0.882,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.073,0.009,0.0,0.0,0.909,0.0,0.0
162598,0.197,0.004,0.088,0.019,0.143,0.434,0.017,0.098,0.0,0.372,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.019,0.009,0.184,0.705,0.004,0.0
162601,0.076,0.007,0.211,0.007,0.273,0.047,0.011,0.367,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.218,0.778,0.0,0.0
162604,0.389,0.037,0.011,0.098,0.081,0.328,0.0,0.055,0.0,0.197,0.793,0.007,0.0,0.002,0.0,0.002,0.0,0.004,0.271,0.026,0.028,0.026,0.563,0.081,0.0
162605,0.397,0.004,0.037,0.037,0.378,0.097,0.0,0.049,0.0,0.056,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.019,0.011,0.067,0.824,0.019,0.0
162606,0.181,0.0,0.044,0.071,0.253,0.203,0.0,0.225,0.022,0.192,0.791,0.0,0.005,0.005,0.005,0.093,0.0,0.005,0.022,0.033,0.016,0.181,0.632,0.011,0.005
162608,0.068,0.142,0.011,0.17,0.307,0.278,0.0,0.023,0.0,0.744,0.222,0.023,0.0,0.011,0.0,0.0,0.0,0.0,0.062,0.426,0.006,0.199,0.307,0.0,0.0
162610,0.494,0.033,0.136,0.004,0.037,0.169,0.021,0.099,0.008,0.403,0.593,0.004,0.0,0.0,0.0,0.004,0.004,0.0,0.008,0.004,0.008,0.058,0.909,0.004,0.0
162612,0.122,0.021,0.295,0.051,0.284,0.167,0.006,0.053,0.001,0.737,0.246,0.0,0.001,0.0,0.016,0.004,0.0,0.001,0.051,0.022,0.007,0.034,0.867,0.014,0.0
162613,0.269,0.0,0.112,0.048,0.178,0.205,0.039,0.148,0.0,0.239,0.758,0.0,0.0,0.0,0.003,0.066,0.0,0.0,0.335,0.018,0.003,0.263,0.311,0.003,0.0
162614,0.246,0.0,0.0,0.1,0.258,0.183,0.004,0.208,0.0,0.175,0.817,0.004,0.0,0.004,0.0,0.038,0.0,0.0,0.35,0.312,0.008,0.175,0.112,0.004,0.0
162623,0.222,0.011,0.007,0.014,0.31,0.025,0.007,0.401,0.004,0.12,0.877,0.0,0.004,0.0,0.0,0.0,0.007,0.0,0.254,0.004,0.0,0.426,0.303,0.0,0.007
162625,0.241,0.006,0.106,0.02,0.158,0.098,0.0,0.371,0.0,0.296,0.704,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.017,0.014,0.006,0.052,0.899,0.0,0.003
162626,0.083,0.0,0.006,0.021,0.296,0.331,0.009,0.251,0.003,0.536,0.444,0.003,0.003,0.003,0.012,0.0,0.003,0.0,0.009,0.018,0.009,0.266,0.678,0.006,0.012
162629,0.32,0.11,0.088,0.177,0.122,0.044,0.105,0.028,0.006,0.265,0.68,0.017,0.039,0.0,0.0,0.0,0.0,0.0,0.022,0.028,0.006,0.138,0.796,0.011,0.0
162630,0.516,0.008,0.063,0.008,0.167,0.238,0.0,0.0,0.0,0.571,0.397,0.008,0.0,0.024,0.0,0.0,0.0,0.0,0.111,0.016,0.0,0.27,0.595,0.008,0.0
162631,0.295,0.002,0.077,0.039,0.39,0.07,0.028,0.095,0.004,0.489,0.503,0.004,0.0,0.005,0.0,0.009,0.007,0.0,0.06,0.186,0.018,0.16,0.541,0.011,0.009
162635,0.403,0.0,0.0,0.052,0.079,0.246,0.005,0.199,0.016,0.021,0.906,0.037,0.0,0.037,0.0,0.0,0.0,0.0,0.042,0.0,0.01,0.0,0.927,0.01,0.01
162643,0.035,0.0,0.164,0.0,0.491,0.018,0.023,0.269,0.0,0.234,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.123,0.819,0.0,0.0
162644,0.042,0.0,0.019,0.039,0.385,0.136,0.014,0.363,0.003,0.042,0.956,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.136,0.014,0.0,0.039,0.787,0.025,0.0
162645,0.28,0.007,0.045,0.038,0.402,0.045,0.007,0.175,0.0,0.129,0.864,0.0,0.0,0.007,0.0,0.01,0.003,0.0,0.133,0.017,0.003,0.0,0.832,0.0,0.0
162647,0.099,0.019,0.015,0.019,0.461,0.099,0.077,0.198,0.012,0.362,0.638,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.068,0.009,0.015,0.003,0.867,0.034,0.0
162648,0.227,0.004,0.004,0.022,0.401,0.011,0.0,0.321,0.011,0.126,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.011,0.004,0.079,0.848,0.011,0.0
162649,0.143,0.0,0.044,0.034,0.488,0.005,0.0,0.286,0.0,0.232,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.01,0.236,0.675,0.044,0.0
162650,0.04,0.0,0.045,0.006,0.011,0.256,0.0,0.642,0.0,0.125,0.869,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.011,0.909,0.068,0.0
162651,0.094,0.019,0.0,0.028,0.132,0.321,0.0,0.406,0.0,0.047,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887,0.113,0.0
162652,0.231,0.005,0.032,0.014,0.1,0.389,0.045,0.181,0.005,0.009,0.977,0.014,0.0,0.0,0.0,0.0,0.0,0.005,0.05,0.0,0.023,0.05,0.846,0.027,0.0
162653,0.116,0.0,0.036,0.036,0.252,0.16,0.004,0.396,0.0,0.08,0.916,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.004,0.0,0.0,0.884,0.008,0.0
162654,0.157,0.0,0.0,0.056,0.194,0.231,0.0,0.361,0.0,0.361,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.028,0.019,0.935,0.009,0.0
162657,0.056,0.006,0.045,0.09,0.275,0.118,0.0,0.393,0.017,0.157,0.787,0.028,0.0,0.028,0.0,0.0,0.0,0.0,0.006,0.011,0.017,0.0,0.876,0.084,0.006
162662,0.306,0.004,0.004,0.048,0.092,0.258,0.013,0.266,0.009,0.249,0.742,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.004,0.908,0.066,0.0
162664,0.14,0.0,0.033,0.031,0.085,0.48,0.004,0.225,0.002,0.186,0.801,0.013,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.002,0.007,0.002,0.972,0.009,0.0
162671,0.211,0.0,0.0,0.005,0.005,0.627,0.0,0.153,0.0,0.431,0.565,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0
162672,0.025,0.0,0.0,0.0,0.049,0.679,0.0,0.247,0.0,0.16,0.827,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162675,0.04,0.0,0.067,0.04,0.128,0.309,0.007,0.409,0.0,0.664,0.329,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.007,0.007,0.0,0.0,0.973,0.007,0.0
162676,0.036,0.0,0.014,0.08,0.384,0.109,0.007,0.362,0.007,0.457,0.464,0.08,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.007,0.0,0.029,0.949,0.007,0.0
162682,0.493,0.014,0.007,0.036,0.0,0.436,0.0,0.014,0.0,0.0,0.993,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.014,0.007,0.007,0.0,0.836,0.129,0.0
162683,0.007,0.0,0.0,0.013,0.079,0.454,0.0,0.441,0.007,0.276,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.816,0.171,0.0
162684,0.319,0.004,0.06,0.036,0.109,0.419,0.0,0.04,0.012,0.085,0.798,0.02,0.0,0.012,0.085,0.0,0.0,0.0,0.008,0.0,0.04,0.0,0.944,0.008,0.0
162685,0.36,0.004,0.011,0.011,0.055,0.527,0.004,0.029,0.0,0.327,0.665,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.015,0.0,0.029,0.836,0.033,0.0
162689,0.448,0.0,0.034,0.017,0.0,0.491,0.009,0.0,0.0,0.207,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.06,0.0,0.0,0.845,0.069,0.0
162690,0.006,0.0,0.164,0.018,0.103,0.224,0.0,0.485,0.0,0.152,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.958,0.03,0.0
162692,0.431,0.002,0.065,0.007,0.085,0.387,0.002,0.016,0.005,0.376,0.622,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.076,0.004,0.012,0.004,0.903,0.0,0.0
162693,0.156,0.006,0.028,0.028,0.039,0.391,0.006,0.346,0.0,0.318,0.665,0.017,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.039,0.028,0.039,0.844,0.034,0.0
162698,0.178,0.0,0.0,0.062,0.194,0.333,0.0,0.233,0.0,0.171,0.829,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.039,0.008,0.008,0.0,0.907,0.031,0.0
162699,0.231,0.005,0.048,0.053,0.087,0.524,0.005,0.048,0.0,0.418,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.005,0.01,0.803,0.077,0.0
162700,0.004,0.0,0.02,0.065,0.223,0.263,0.004,0.421,0.0,0.158,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.004,0.0,0.0,0.927,0.028,0.0
162702,0.269,0.0,0.149,0.02,0.193,0.099,0.009,0.213,0.047,0.263,0.702,0.006,0.003,0.026,0.0,0.0,0.0,0.0,0.076,0.047,0.015,0.023,0.81,0.026,0.003
162703,0.01,0.0,0.115,0.01,0.317,0.192,0.038,0.298,0.019,0.163,0.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162708,0.044,0.044,0.055,0.077,0.033,0.396,0.005,0.346,0.0,0.088,0.896,0.0,0.0,0.011,0.005,0.0,0.0,0.0,0.033,0.0,0.005,0.038,0.918,0.005,0.0
162711,0.333,0.0,0.05,0.012,0.374,0.131,0.017,0.079,0.004,0.343,0.649,0.004,0.0,0.004,0.0,0.0,0.015,0.0,0.015,0.027,0.004,0.002,0.927,0.01,0.0
162715,0.16,0.003,0.176,0.028,0.398,0.062,0.003,0.17,0.0,0.099,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.043,0.065,0.019,0.84,0.015,0.0
162716,0.249,0.004,0.031,0.031,0.428,0.109,0.023,0.125,0.0,0.117,0.879,0.004,0.0,0.0,0.0,0.051,0.004,0.0,0.016,0.0,0.004,0.039,0.872,0.016,0.0
162718,0.279,0.0,0.0,0.0,0.566,0.015,0.029,0.0,0.11,0.103,0.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.007,0.007,0.0,0.956,0.0,0.0
162719,0.043,0.006,0.043,0.028,0.522,0.022,0.003,0.332,0.0,0.189,0.807,0.0,0.0,0.0,0.003,0.0,0.009,0.0,0.025,0.009,0.003,0.068,0.876,0.009,0.0
162720,0.303,0.015,0.037,0.03,0.315,0.199,0.004,0.086,0.011,0.427,0.573,0.0,0.0,0.0,0.0,0.157,0.004,0.007,0.045,0.052,0.022,0.135,0.566,0.011,0.0
162724,0.199,0.003,0.056,0.007,0.525,0.017,0.003,0.189,0.0,0.402,0.598,0.0,0.0,0.0,0.0,0.007,0.003,0.0,0.186,0.203,0.017,0.066,0.508,0.01,0.0
162725,0.206,0.0,0.149,0.028,0.333,0.035,0.0,0.241,0.007,0.468,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.128,0.007,0.014,0.78,0.0,0.0
